"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Togo","TGO","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.86000001430511","","","","","","",
"Thailand","THA","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","0.189999997615814","0.509999990463257","0.430000007152557","0.469999998807907","0.449999988079071","1.14999997615814","0.899999976158142","0.75","0.920000016689301","0.930000007152557","1.25999999046326","2.66000008583069","4.76000022888184","4.96999979019165","4.92999982833862","3.5","5.76999998092651","3.03999996185303","1.38999998569489","2.21000003814697","2.63000011444092","1.35000002384186","1.49000000953674","1.35000002384186","1.10000002384186","1.07000005245209","0.870000004768372","3.40000009536743","2.96000003814697","2.39000010490417","2.59999990463257","1.82000005245209","1.53999996185303","1.50999999046326","1.35000002384186","1.22000002861023","1.17999994754791","1.17999994754791","1.49000000953674","0.620000004768372","0.660000026226044","0.579999983310699","0.490000009536743","0.579999983310699","0.600000023841858","0.689999997615814","",
"Tajikistan","TJK","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.400000005960464","1.20000004768372","1.70000004768372","2","2.59999990463257","2.70000004768372","3.20000004768372","3","2.70000004768372","2.29999995231628","2.5","2.40000009536743","2","2","2.20000004768372","2.5","","11.5","","","","","","","","",
"Turkmenistan","TKM","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","4","","","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.82419901732941","","6.63781159984742","6.56510864572493","","7.93611156274178","8.41968482007115","7.84209338592663","8.28565943995291","8.54172377593132","11.650491899429","9.12985311352031","9.55632613690947","9.77819138645524","8.83660884554192","8.37911846539801","7.60751405808193","7.24062269781656","7.10769996749639","7.83051479128824","6.96041503726353","6.62184415382441","6.34136467489477","6.22048895153057","6.27734972545215","6.7191063096535","8.07876820705165","",
"Timor-Leste","TLS","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.29999995231628","","","10.9899997711182","","","","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.3498046306477","","","","","","","","","","","","","14.2200762243071","12.8370587732345","11.5899890534721","10.5475095366492","10.7068767408057","10.4472390984367","11.0507648040404","11.4999381255242","12.1716846273522","11.4456222516234","11.5516141667577","","11.8031222807574","",
"Tonga","TON","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.15999984741211","","","1.29999995231628","","","13.2799997329712","","","","","","","5.17999982833862","","","1.0900000333786","","","","","","","","","","","",
"South Asia (IDA & IBRD)","TSA","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.92201951114099","","","","","","3.22582996232662","","","","","4.70608703115051","","","","","3.27300925852456","","2.70957818761419","","","","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Trinidad and Tobago","TTO","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","13.1700000762939","12.7600002288818","13.0299997329712","","15.3999996185303","15.2399997711182","14.9899997711182","","8.97999954223633","7.26999998092651","6.75","6.03000020980835","6.30999994277954","6.21999979019165","6.6100001335144","8.17000007629395","9.3100004196167","9.36999988555908","22.1100006103516","21.8799991607666","21.9500007629395","19.8700008392334","18.5200004577637","19.6599998474121","19.8099994659424","18.4400005340576","17.2199993133545","16.25","15.0100002288818","14.210000038147","13.1199998855591","12.1000003814697","10.8800001144409","10.3900003433228","10.4799995422363","8.32999992370605","7.94999980926514","6.26999998092651","5.53999996185303","4.63000011444092","5.28000020980835","3.76999998092651","3.25","3.45000004768372","2.46000003814697","2.22000002861023","2.21000003814697","2.97000002861023","",
"Tunisia","TUN","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.1299991607666","","","","","","","","15.9399995803833","","15.210000038147","14.9399995803833","14.3999996185303","14.5500001907349","14.5100002288818","14.2299995422363","12.8699998855591","12.5100002288818","12.3599996566772","12.4399995803833","13.289999961853","13.0500001907349","18.3299999237061","17.6299991607666","15.9300003051758","","15.2200002670288","15.5100002288818","",
"Turkey","TUR","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","10.9300003051758","12.0600004196167","11.9200000762939","11.210000038147","","","8.03999996185303","8.26000022888184","8.01000022888184","8.21000003814697","8.51000022888184","8.96000003814697","8.57999992370605","7.6399998664856","6.63000011444092","6.84000015258789","6.8899998664856","7.69000005722046","6.48999977111816","8.38000011444092","10.3599996566772","10.539999961853","10.8400001525879","10.6400003433228","8.72000026702881","8.86999988555908","9.71000003814697","12.5500001907349","10.6599998474121","8.80000019073486","8.14999961853027","8.72999954223633","9.88000011444092","10.2399997711182","10.8400001525879","10.8199996948242",
"Tuvalu","TUV","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.53000020980835","","16.3400001525879","","","","","","","","","","","","","",
"Tanzania","TZA","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.59999990463257","","","","","","","","","","2.99000000953674","3.59999990463257","","","","3.29999995231628","","","2.5","","3.47000002861023","","2.9300000667572","2.11999988555908","","","",
"Uganda","UGA","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.939999997615814","0.920000016689301","","","","","","","","","","3.5","3.59999990463257","","1.89999997615814","","","","13.3000001907349","12.6000003814697","9.10000038146973","3.54999995231628","1.9099999666214","","","","",
"Ukraine","UKR","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.400000005960464","0.400000005960464","0.600000023841858","1.5","2.70000004768372","4.30000019073486","11.8642997741699","11.707200050354","11.0608997344971","10.1356000900269","9.05679988861084","8.59000015258789","7.17999982833862","6.81040000915527","6.34999990463257","6.3600001335144","8.84000015258789","8.10000038146973","7.8600001335144","7.53000020980835","7.17000007629395","9.27000045776367","9.14000034332275","9.35000038146973","",
"Upper middle income","UMC","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.10012218490896","2.96051421568027","3.54751715760811","3.82339377998942","3.95309773993146","4.30126898658731","4.41009260473044","4.59153841469803","4.96585691873003","5.09516325220753","5.65788853608266","5.50417139483153","5.77375925578774","6.12295918257625","5.91885794153412","5.82888067070542","5.59911977073383","5.33599343341886","5.53068741186241","5.88397223379425","5.54683376913106","5.42342850379375","5.28675840004982","5.21278139138595","5.26468051942891","","","",
"Uruguay","URY","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","7.5","7.59999990463257","7.69999980926514","8.89999961853027","8.10000038146973","","","","","","7.30000019073486","6.59999990463257","11.6999998092651","","9.9399995803833","","10.6999998092651","9.10000038146973","","","8.52999973297119","8.94999980926514","8.96000003814697","8.35000038146973","9.03999996185303","10.0200004577637","11.9300003051758","11.4399995803833","9.77999973297119","","13.3299999237061","14.8999996185303","","16.3500003814697","","12.1999998092651","10.5600004196167","9.14999961853027","7.70329999923706","7.30000019073486","7.15999984741211","6.30999994277954","6.44999980926514","6.44000005722046","6.55000019073486","7.48999977111816","7.84000015258789","",
"United States","USA","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","5.53000020980835","6.69000005722046","5.53999996185303","5.67000007629395","5.17999982833862","4.51999998092651","3.78999996185303","3.84999990463257","3.57999992370605","3.50999999046326","4.94000005722046","5.94000005722046","5.6100001335144","4.88000011444092","5.6100001335144","8.46000003814697","7.69999980926514","7.05999994277954","6.07000017166138","5.84999990463257","7.1399998664856","7.6100001335144","9.6899995803833","9.60999965667725","7.51999998092651","7.19999980926514","6.98999977111816","6.19000005722046","5.51000022888184","5.26999998092651","5.59999990463257","6.82999992370605","7.5","6.92000007629395","6.09999990463257","5.59999990463257","5.40000009536743","4.94000005722046","4.51000022888184","4.21999979019165","3.99000000953674","4.73000001907349","5.78000020980835","5.98999977111816","5.53000020980835","5.07999992370605","4.61999988555908","4.61999988555908","5.78000020980835","9.25","9.63000011444092","8.94999980926514","8.06999969482422","7.38000011444092","6.17000007629395","5.28000020980835","4.86999988555908","4.3600001335144",
"Uzbekistan","UZB","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.200000002980232","0.400000005960464","0.400000005960464","0.400000005960464","","","","","0.400000005960464","0.400000005960464","0.400000005960464","0.300000011920929","0.400000005960464","0.300000011920929","0.200000002980232","0.300000011920929","0.400000005960464","","","","","","","","","",
"St. Vincent and the Grenadines","VCT","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.7700004577637","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Venezuela, RB","VEN","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","7.01000022888184","6.34000015258789","5.1100001335144","4.98000001907349","5.80999994277954","5.8899998664856","7","8.05000019073486","11.4899997711182","12.8599996566772","13.1599998474121","10.9300003051758","9.10000038146973","7.28000020980835","9.73999977111816","10.2600002288818","9.46000003814697","7.73000001907349","6.67000007629395","8.5600004196167","10.2399997711182","11.7700004577637","11.1599998474121","11.1499996185303","14.5299997329712","13.3000001907349","12.7799997329712","16.1700000762939","16.7800006866455","13.9899997711182","11.4799995422363","9.32999992370605","7.46999979019165","6.84999990463257","8.05000019073486","8.44999980926514","7.84000015258789","7.40999984741211","7.53999996185303","6.94999980926514","6.82000017166138","","",
"British Virgin Islands","VGB","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.28999996185303","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","6.40000009536743","5.59999990463257","6","6.5","7.90000009536743","8.19999980926514","7.59999990463257","6","4.69999980926514","3","3.29999995231628","3.70000004768372","2.79999995231628","2.79999995231628","3.5","3.5","5.59999990463257","5.69999980926514","5.19999980926514","5.90000009536743","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.92999994754791","2.86999988555908","2.28999996185303","2.32999992370605","2.25999999046326","2.75999999046326","2.11999988555908","2.25","2.14000010490417","5.30999994277954","","2.02999997138977","2.38000011444092","1.74000000953674","1.11000001430511","1","1.02999997138977","1.25","1.25999999046326","1.86000001430511","1.85000002384186","",
"Vanuatu","VUT","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.46000003814697","","","","","","","","",
"World","WLD","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.84022567907994","","5.40385009462676","","","","5.57225430814511","5.98194068902302","6.4266273031175","6.46540315406852","6.68302952102702","5.88098692632611","6.06797436581763","5.65540841101359","5.7766838364954","6.84913609532524","6.11698723035515","6.53861727271376","5.98281639921747","5.70562954102587","5.92701508718909","","","",
"Samoa","WSM","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.09999990463257","","","","","","","","","","4.96000003814697","","","","","1.28999996185303","","","","","5.67999982833862","8.75","","8.72000026702881","","","",
"Kosovo","XKX","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57","55","49.7000007629395","39.7000007629395","41.4000015258789","44.9000015258789","46.2999992370605","47.5","45.4000015258789","","","30.9500007629395","","35.1500015258789","32.9300003051758","27.4699993133545","",
"Yemen, Rep.","YEM","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.34000015258789","","","","","11.460000038147","","","","","16.2299995422363","16.0499992370605","15.6999998092651","15.3299999237061","14.9700002670288","14.6300001144409","17.8199996948242","","","","13.4700002670288","","","",
"South Africa","ZAF","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.40000009536743","4.51000022888184","5.09999990463257","5.40000009536743","25","25.3700008392334","23.2700004577637","26.1599998474121","26.6200008392334","27.1399993896484","24.6700000762939","23.8400001525879","22.6100006103516","22.5300006866455","22.4300003051758","23.5400009155273","24.6900005340576","24.6499996185303","24.7299995422363","24.5699996948242","24.8999996185303","25.1599998474121","26.5499992370605","27.3299999237061",
"Zambia","ZMB","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","13","","","","15","18.8999996185303","","19.7000007629395","","","15","","12","","12.9300003051758","","","","","","","","7.92999982833862","","13.1899995803833","","7.84999990463257","","","","","",
"Zimbabwe","ZWE","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","10.8000001907349","","","","","7.17999982833862","","","","","21.8199996948242","","4.96000003814697","","","6.92999982833862","","6","","","11.5799999237061","","4.3899998664856","","","","","","","5.36999988555908","5.36805057525635","","11.3199996948242","","","",
